학점 느 님 시절 이 저 의 아니 ㄴ 듯 채우 어 주 시 ㄴ다고 하 았 던 시절 지나가 ㅁ,,,,,,,,,,,,,,
그리고 사실 상 포인트 가 무엇 이 ㄴ지 잘 모르 겠 음,,,,,,,,,,,,,,
느낌 이 강하 ㄴ 말투 와 개그,,,,,,,,,,,,,,
하지만 그냥 하 는 소리 이 니 딱히 신경 안 쓰 는 것 을 권장,,,,,,,,,,,,,,
............ 대신 얻 는 것 은 없 음,,,,,,,,,,,,,,
"""글씨 가 악필 이 고 판서 를 구석탱이 에 하 아서 1 "," 2 번 째 줄 이 아니 면 절대 보이 지 않 는다""",,,,,,,,,,,,,,
수업 듣 을 때 는 모르 ㅂ니다,,,,,,,,,,,,,,
그냥 없 다고 보 면 되 ㅁ,,,,,,,,,,,,,,
족보 없 으면 듣 지 말 아라 후회 하 ㄴ 다 김종국 교수 님 께 가 이 라,,,,,,,,,,,,,,
강의 는 훌륭 하 ㄴ 데 족보 없 으면 수업 듣 지 말 으시 어요,,,,,,,,,,,,,,
하 ㄴ 학기 동안 수업 은 즐겁 게 잘 들 었 던 것 같 아요,,,,,,,,,,,,,,
수업 은 진짜 진짜 잘 가르치 시 ㄴ다,,,,,,,,,,,,,,
중간 가 좀 어려움 .. 학점 은 다 채우 어 주심 실수 하 면 부분 점수 가 없 음,,,,,,,,,,,,,,
시험 많 은데 단점 보다 는 장점 이 많 음,,,,,,,,,,,,,,
기출문제 에서 똑같이 나오 ㄴ다는 데 보 ㄴ 적 이 없 어서 모르 겠 음,,,,,,,,,,,,,,
그냥 책 읽 어 주 고 문제 풀 어 주 는데 엄청 틀리 고 수업 끝나 면 남 는 것 이 별 루 없 음,,,,,,,,,,,,,,
후 에 알 고 보 니 전산 오류 로 전공필 수로 뜨 ㄴ 것 고 사실은 전공필 과목 이 아니 ㅁ,,,,,,,,,,,,,,
숙제 많 고 아침 9 시 수업 실화 냐 ..,,,,,,,,,,,,,,
아침 수업 이 었 다는 것 이 가장 크 ㄴ 단점 ......,,,,,,,,,,,,,,
출 튀 도 안 잡 으시 고 수업 도 별로 ...,,,,,,,,,,,,,,
숙제 랑 시험 이 많 다는 것 제외 하고 는 괜찮 은 수업 이 었 음,,,,,,,,,,,,,,
뭐 가 이리 시험 이 많 은지 ...,,,,,,,,,,,,,,
나 가 너 를 다음 학기 에 도 보 아야 되 ㄴ다니 진짜 뭐 같 네,,,,,,,,,,,,,,
"""시험 은 중간 "," 기말 2 번 치르 었 고 투표 로 비 대면 으로 진행 되 었 습니다""",,,,,,,,,,,,,,
1 학년 전공 교수 님 들 이 다 들 욕심 이 많 으시 ㄴ 것 같 습니다,,,,,,,,,,,,,,
"""자꾸 이것 은 2 "," 3 학년 때 배우 ㄴ 다면서 친절히 알리 어 주 시 어서 무슨 말 이 ㄴ지 이해 하 지 못하 았 습니다""",,,,,,,,,,,,,,
이번 학기 에 는 그동안 수업 과 달리 학생 듣 은 많이 배려 하 아 주 시 ㄴ다는 말씀 을 하 시 었 습니다,,,,,,,,,,,,,,
하지만 학기 말 이 되 자 강의 가 3 주 우 넘 게 안 올라오 다가 한 번 에 7 개 를 올리 어 주 시 는 배려 에 감동 받 았 습니다,,,,,,,,,,,,,,
하지만 솔직히 어떤 수업 이 든 간 에 강의 만 으로 하 아 당 과목 을 이해 하 는 수업 은 존재 하 지 않 아요,,,,,,,,,,,,,,
"""공학 분야 의 어떤 수업 과목 이 든 간 에 "," 본인 이 대학 생활 하 면서 하 ㄹ 어떤 프로젝트 던 간 에 이 수업 이 안 묻 은 것 없 습니다""",,,,,,,,,,,,,,
위 두 개 가 없 으면 강의 내내 고통 받 을 것 이 ㅂ니다,,,,,,,,,,,,,,
아래 에서 배우 ㄴ 것 이 없 다고 하 아서 써 보 ㅂ니다,,,,,,,,,,,,,,
2 D CONVOLUTION 등 등 .. 머신 러닝 에 사용 되 는 기 초 적 이 ㄴ 수학 을 가르치 려 하 시 었 지만 강의 력 이 못 따라가 서 아무 도 눈치 채 지 못하 ㄴ 것 같 아요,,,,,,,,,,,,,,
"""포기자 가 많 았 던 만큼 공부 많이 안 하 어 도 학점 은 잘나 오 았 지만 "," 배우 ㄴ 것 이 없 던 강의 이 ㅂ니다""",,,,,,,,,,,,,,
진짜 교수 님 이 나 보고 직접 전화 로 지금 부터 이 라도 수업 나오 아서 시험 치 면 F 는 알 ㄴ 줄 거라고 말씀 하 시 어서 기말 60 점 받 았 는데 그냥 F 주심 성적 나오 자마자 어이 가 없 고 머리 가 멍 해지 더라 내년 에 ㄴ 이 산수 학 하 시 는데 수업 듣 어야 하 나 고민 까지 하 게 말 ㄴ 심 저 의 발 다른 교수 님 으로 바꿔주 셨 으면,,,,,,,,,,,,,,
원서 를 번 역할 능력 은 있 으시 ㄴ 것 같 은 데 하 ㄹ 의지 가 없 으시 ㄴ 것 같 아요,,,,,,,,,,,,,,
무슨 파이 크 도 아니 고 애 들 3 분 의 2 이상 이 강의 듣기 를 포기 하 ㅂ니다,,,,,,,,,,,,,,
교수 님 이 뭐 하 시 는지 모르 겠 네요,,,,,,,,,,,,,,
도망치 시 어요 학점 을 잘 받 고 싶 으면 제발 도망 치 어요,,,,,,,,,,,,,,
"""일단 수업 때 툭하면 문과 대학 "," 교차 지원 무시""",,,,,,,,,,,,,,
' 하 며 문과 생 들 대놓고 무시,,,,,,,,,,,,,,
알 는 것 도 많 고 실력 도 출 중 하 시 니 많이 배우 시 어요,,,,,,,,,,,,,,
공부 하 아서 무엇 ㄴ가 를 얻 기 ㄹ 원한 다 비추,,,,,,,,,,,,,,
강의 력 에 바 질문 도 안 받 아 주 어 숙제 피드백 도 안 하 아 주 어 시험지 피드백 도 안 하 아 주 어 귀찮 은 것 은 무조건 밴 하 는 교수 별점 1 점 도 아깝 ㅁ,,,,,,,,,,,,,,
대학 을 2 년 밖 에 다니 어 보 지 않 았 지만 역대 최악 의 강의 가 되 ㄹ 듯,,,,,,,,,,,,,,
아직 학점 안 나오 아서 모르 ㅁ,,,,,,,,,,,,,,
수업 내내 이렇게 되게 되 어 있 습니다,,,,,,,,,,,,,,
""""," 시간 이 없 어서 직접 해보 시 기 ㄹ 바라 ㅂ니다""",,,,,,,,,,,,,,
말 은 많이 하 시 는 것 같 은 데 그냥 한 마디 를 온갖 미 사어 구 붙이 어 가 면서 말해 서 강의 듣 다,,,,,,,,,,,,,,
보 면 나 가 뭘 듣 고 있 는지 도 모르 겠 음,,,,,,,,,,,,,,
드랍 기간 에 진지 하 게 드랍  10 번 은 고민 하 았 는데 드랍  다시 듣 어야 하 아서 참 고 듣 는 중,,,,,,,,,,,,,,
드랍  걸 그리하 었 다,,,,,,,,,,,,,,
교수 님 이 공학수 학 가르치 시 ㄹ 준비 가 안 되 심,,,,,,,,,,,,,,
수업 내용 이 귀 에 하나 도 알 ㄴ 들어오 ㅂ니다,,,,,,,,,,,,,,
그냥 수업 듣 을 필요 도 없 고 듣 을 것 도 없 음,,,,,,,,,,,,,,
진짜 수업 듣 는 것 보다 자습 이 더 나 았 던 수업,,,,,,,,,,,,,,
대학 오 아서 들 었 던 수업 중 제일 최악 의 수업,,,,,,,,,,,,,,
이 교수 님 은 거르 ㄹ 수 도 없 음,,,,,,,,,,,,,,
그리고 제일 중요 하 ㄴ 것 은 참,,,,,,,,,,,,,,
수업 시간 에 하 는 거라 부담감 전혀 없 음,,,,,,,,,,,,,,
토론 시간 에 열심히 놀 았 지만 뭐 라 안 하 시 ㅁ,,,,,,,,,,,,,,
"""믿 고 듣 는 최고 의 교수 님 다시 듣 고 싶 을 정도 로 유익 하고 "," 엄청나 ㄴ 유머 감각 의 소유자""",,,,,,,,,,,,,,
대학 오 아서 영어 공부 제대로 하 고 싶 으시 ㄴ 분 들 신청 하 시 어요,,,,,,,,,,,,,,
"""두 반 으로 나누 어서 하 았 는데 우리 반 실력 중 에 도 없 고 "," 상대 반 실력 상 에 도 비율 채우 어서 주 지 않 음""",,,,,,,,,,,,,,
즁  시험 은 에세이 쓰 는 것 고 기말 은 발표 하 는 것 이 ㄴ데 웬만 하 아서 ㄴ 1 학년 이 라 눈 것 감안 하 시 고 평가 하 시 는 것 같 음,,,,,,,,,,,,,,
학점 은 잘 안 나오 ㄹ지 모르 아도 후회 없 어요,,,,,,,,,,,,,,
학점 일부러 낮추 어서 재수 강하 고프 ㄴ 과목 넘 재미있 다,,,,,,,,,,,,,,
""""," 수업 내용 깔끔 하고 딱 이론 이랑 실기 랑 비율 잘 조합 하 시 어서 수업 하 시 는 듯 운동 좋아하 면 강 추 안 좋아하 아도 어느 정도 배드민턴 에 정 붙이 ㄹ 수 있 음""",,,,,,,,,,,,,,
개강 초 에 실력 별로 클래스 구분 하 아서 학기 말 에 클래스 별로 자세 랑 폼 보고 평가 하 아 주 시 어요,,,,,,,,,,,,,,
초반 에 는 KOCW 강의 만 올림 본인 강의 도 아니 ㅁ,,,,,,,,,,,,,,
근데 이것 도 다음 주 차 강의 에 계속 쓰 ㅁ,,,,,,,,,,,,,,
"""돈 은 아깝 었 지만 "," 성적 은 잘 주심""",,,,,,,,,,,,,,
흔히 배우 ㄹ 수 없 는 과목 을 학교 교양과목 으로 저렴 하 ㄴ 값 에 배우 ㄹ 수 있 어 좋 았 습니다,,,,,,,,,,,,,,
교수 님 도 친절 하 시 고 못하 ㄴ다고 질책 하 는 일 없이 재미있 게 배우 었 습니다,,,,,,,,,,,,,,
쉽 게 배우 ㄹ 기회 가 없 는 피겨 를 수강 하 ㄹ 수 있 다는 것 이 참 좋 았 습니다,,,,,,,,,,,,,,
야구 하고 싶 어서 신청 하 았 는데 온라인 이 라 ..,,,,,,,,,,,,,,
문제 있 는 것 지적 하 면 소통 하 ㄹ 생각 이 없 음,,,,,,,,,,,,,,
그냥 그러 려니 하 고 넘어가 는데 저러 니까 어이 가 없 네,,,,,,,,,,,,,,
앞 으로 수업 이 없 을 거라고 하 시 네요,,,,,,,,,,,,,,
아마 숭실 전설 로 남 을 듯 하 ㄴ 이 강의,,,,,,,,,,,,,,
솔직히 온라인 만 아니 었 으면 진짜 진짜 좋 은 수업 이 었 을 터 이 ㄴ데 ... 졸업 까지 단 1 번 듣 을 수 있 는 레져 스포츠 교양 이 이렇게 지나가 ㄹ 줄 은 꿈 에 도 모르 았 다,,,,,,,,,,,,,,
확실히 예체능 이 라 노력 하 아도 안 되 는 것 이 있 달 까 나름 노력 많이 하 았 는데 씨 나오 았 고 그렇 ㄹ 것 같 았 어서 아쉽 지 도 않 네요,,,,,,,,,,,,,,
강의 평이 없 길래 남기 어 보 ㅂ니다,,,,,,,,,,,,,,
중간 은 약 7 개 정도 곡 랜덤 으로 추 고 기말 은 조 만들 어서 상체 안무 까지 짜 야 하 았 는데 이 번 학기 가 그런 것 이 ㄴ지 애초 에 춤 잘 추 는 사람 이 많 아서 저 는 따라가 기 힘들 었 습니다,,,,,,,,,,,,,,
그냥 별로 별로 별로 별로 개별 로 개 뱔 로 개별 로,,,,,,,,,,,,,,
절대 듣 지 말 아 돈 아까 움 최악 의 교수 수업 개 지루 하고 번역 으로 만 수업 시간 다 쓰 ㅁ,,,,,,,,,,,,,,
근데 나 가 보 기 에 ㄴ 그냥 따로 해석 하 아 오 는 것 이 아니 라 즉석 에서 그냥 직역 하 시 는 듯,,,,,,,,,,,,,,
이런 것 내 ㅁ,,,,,,,,,,,,,,
중국어 실력 향상,,,,,,,,,,,,,,
교직 필수 라 그런 가 강평 이 없 네요,,,,,,,,,,,,,,
수업 듣 는 내내 존중 받 는 느낌 이 들 는 수업 계속 듣 고 싶 은 수업 이 지만 교수 님 이 올해 에 도 신입 생 들 대상 으로 하 는 수업 이랑 교양 만 진행 하 ㄴ다고 하 아서 아쉬움 .. 정규 시험 2 번 중간 기말 보 고 중간 중간 마다 단어 시험 진행 2 번 정도 하 는데 공부 하 ㄴ다면 성적 도 그만큼 잘 나오 는 정도 라 걱정 안 하 어 도 되 ㅁ,,,,,,,,,,,,,,
성적 도 채우 어 주 시 려고 하 고 성적 을 받 고 엥 나 가 왜 이 성적 을 받 았 지,,,,,,,,,,,,,,
"""원래 고려대 교수 님 이 라 ", 내년 에 도 계시 ㄹ지 모르 겠 으나 ," 계속 계시 었 으면 좋 겠 음""",,,,,,,,,,,,,,
배워가 는 것 이 많 은 수업,,,,,,,,,,,,,,
혹시 라도 중국어 기초 이상 하 는데 학점 받 으려고 듣 는다면 비추 하 아요,,,,,,,,,,,,,,
알 는 것 이 없 었 는데 수업 따라가 면서 많이 배우 고 남 은 것 도 많 습니다,,,,,,,,,,,,,,
수업 내용 이 알차 고 재미있 는데 매 수업 30 분 만 하 시 고 중간 기말 기간 은 휴강 으로 공부 시간 비우 어 주 시 ㄴ다,,,,,,,,,,,,,,
수업 30 분 만 에 끝내 주 시 는데 1 시간 30 분 동안 하 ㄹ 내용 다 알리 어 주 시 는 것 같 아요,,,,,,,,,,,,,,
중국어 를 재미있 게 알리 어 주 ㅁ,,,,,,,,,,,,,,
저 의 시간 에 끝나 ㄴ 적 한 번 도 없 음,,,,,,,,,,,,,,
중국어 안 배우 신 분 들 도 부담 없이 공부 하 기 에 좋 을 것 같 아요,,,,,,,,,,,,,,
오승일 교수 님 덕분 에 즐겁 게 중국어 배우 ㄹ 수 있 었 어요,,,,,,,,,,,,,,
강의 내용 도 쉽 고 간결 하 게 알리 어 주 시 고 워낙 에 에너지가 넘치 는 분 이 시 어서 오히려 수업 을 통하 아서 얻 어 가 는 것 이 많 았 어요,,,,,,,,,,,,,,
수업 을 중국어 처음 배우 는 사람 도 알 수 잇 도록 알차 고 짧 게  주 시 ㄴ 다 1 시간 이상 한 수업 이 없 을 정도 로 좋 아요,,,,,,,,,,,,,,
전공 은 아니 지만 교수 님 이런 분 들 만 계시 면 학교 다니 ㄹ 맛 나 ㄹ 듯 .... 학생 들 생각 도 많이 하 아 주 시 ㅁ,,,,,,,,,,,,,,
... 중국어 를 아예 모르 는 상태 로 듣 었 는데 공부 하 는데 시간 이 많이 들 기 는 하 더라구요,,,,,,,,,,,,,,
저 는 이 수업 듣 고 중국어 공부 제대로 시작 하 게 됬 ,,,,,,,,,,,,,,
중국어 를 처음 듣 고 배우 려는 열정 이 있 다면 추천 하고 싶 은 강의 이 다,,,,,,,,,,,,,,
이것저것 많이 알리 어 주 시 려고 하 고 잘 가르치 어 주 시 어서 재미있 는 수업 이 었 습니다,,,,,,,,,,,,,,
중국어 와 더불 어 중국 에 대하 ㄴ 이 해 까지 얻 어 가 ㄹ 수 있 는 좋 은 강의,,,,,,,,,,,,,,
"""다만 "," 수업 이 체계적 이 지 않 고 많 은 것 을 하 려고 하 아서 오히려 남 는 것 이 없 는 기 분 이 ㅂ니다""",,,,,,,,,,,,,,
"""문제 는 HSK 5 "," 6 급 학생 들 이 수업 다 학살 하 아 버리 어서 학점 이 엄청 따 기 힘들 다는 것 이 ㅁ""",,,,,,,,,,,,,,
나 만 열심히 하 면 성적 은 잘 나오 는 듯,,,,,,,,,,,,,,
다만 학기 내내 중국어 에 시 달리 어야 하 ㅁ,,,,,,,,,,,,,,
나 는 중국어 하나 도 모르 고 시작 하 았 는데 A + 받 음,,,,,,,,,,,,,,
"""단 "," 중국어 교양 은 미리 HSK 나 관련 시험 공부 와 병행 하 시 는 것 이 학점 취득 에 도움 되 ㅂ니다""",,,,,,,,,,,,,,
그치만 교수 님 의 강의 는 좋 았 고 중국어 에 흥미 를 많이 갖 게 되 었 고 상냥 하 시 고 공정하,,,,,,,,,,,,,,
말 그대로 중국어 를 1 도 모르 는 학생 을 위하 ㄴ 강의 이 ㅂ니다,,,,,,,,,,,,,,
안 배우 고 오로지 하 ㄴ 어 병 음,,,,,,,,,,,,,,
중간 다음 수업 에 사 전공 지 도 없이 알 ㄴ 오 ㅁ,,,,,,,,,,,,,,
전공 교수 님 들 도 이 러시 지 ㄴ 않 는데 어디 서 무슨 자격 으로 가르치 는 지도 모르 는 강사 가 것 은 방지 게 .. 성적 입력 도 엄청 늦 습니다,,,,,,,,,,,,,,
성적 은 아직 안 나오 아서 모르 겠 다 만 .. 낫 밷 이 었 음,,,,,,,,,,,,,,
교수 가 아니 라 시간 강사 이 시 ㄴ 듯,,,,,,,,,,,,,,
수업 2 회 에 한 번 정도 시험 이 ㅁ,,,,,,,,,,,,,,
중학교 든 고등학교 든 제 2 외국어 로 중국어 하 아서 학점 따 려고 하 는 학생 들 에게 는 비추,,,,,,,,,,,,,,
진짜 생기 초 부터 진도 나가 아서 재미없 음,,,,,,,,,,,,,,
입문자 를 위하 ㄴ 수업 은 아니 ㅂ니다,,,,,,,,,,,,,,
그래서 뒤 에 가 아서 수업 을 들 으면 잘 안 보이 어서 이 2,,,,,,,,,,,,,,
학생 을 생각 하 는 마음 과 열정 은 엄청나 시 ㄴ데 뭘 어떻하 게 가르치 어야 하 는지 아직 정립 이 안 되 시 ㄴ 것 같 다,,,,,,,,,,,,,,
중국어 ' 입문 ' 반 인 데 도 불구 하고 중국어 고수 들 이 많 아서 매우 짜증 나 았 음,,,,,,,,,,,,,,
더 짜증 나 는 것 은 교수 님 도 그것 ㄹ 감안 을 안 하 아 주 ㅁ,,,,,,,,,,,,,,
그냥 중국어 고수 들 신청 하고 A + 받 아 가 기 최적화 되 ㄴ 수업,,,,,,,,,,,,,,
이 중 에 중국어 를 평소 에 알 거나 심지어 유학 가 았 다,,,,,,,,,,,,,,
교수 님 이 열정적 이것 이 가르치 시 는 데,,,,,,,,,,,,,,
아니 ㄴ지 시험 기간 이 아니 ㄴ 이상 모르 아요,,,,,,,,,,,,,,
사실 강의 평가 가 좋 은 분 은 아니 ㄴ데 .. 그 이유 가 가르치 는 것 이 많이 미숙 하 시 어요,,,,,,,,,,,,,,
많이 버벅대  고 제일 처음 에 기초 를 못 가르치 어 주 시 어서 .. 처음 에 는 엄청 별로 이 었 고 수업 잘못 고르 ㄴ 것 같 마 서 후회 하 았 는데 갈수록 나름 괜찮 았 어요,,,,,,,,,,,,,,
역대 급 으로 별로 였 던 교양 이 었 다,,,,,,,,,,,,,,
싫 었 던 수업 진행 방식 과 자기 를 우월 시 하 고 남 을 깔보 는 듯 하 ㄴ 교수 의 태도 나 는 이런 사람 이 니 너 네 가 맞추 어 에 헴 하 는 언행 들 진짜 졸업 만 아니 었 으면 던지 어 버리 었 을 끄 어 다,,,,,,,,,,,,,,
근데 이것 이 시험 때 는 도움 많이 됌 한 명 한 명 일어서 서 외우 ㄴ 것 말해 야 하 는데 이것 이 진짜 싫 음,,,,,,,,,,,,,,
중국어 아예 모르 는 학생 이 듣기 에 는 괜찮 음,,,,,,,,,,,,,,
그리고 노력 하 아도 안 되 는 것 이 있 는데 중국어 과 아니 ㄴ데 중국어 특기 전형 으로 들어오 ㄴ 사람 들 이 이것 듣 는다,,,,,,,,,,,,,,
"""강의 내내 피 말리 고 더 좋 은 성적 얻 었 으면 좋 았 겠 지만 "," 나름 만족 하 ㅂ니다""",,,,,,,,,,,,,,
도대체 이러 ㄹ 것 면 절 평 왜 하 ㄴ 것 이 ㅁ,,,,,,,,,,,,,,
어리 ㄹ 때 중국어 1 년 정도 배우 어서 다시 기 초 부터 배 울리 어 고 하 았 는데 깐깐 하 시 ㅁ,,,,,,,,,,,,,,
중국어 숙련자 분 들 입문 듣 어서 개 꾸 ㄹ 빨 생각 하 지 말 으시 어요,,,,,,,,,,,,,,
중국어 필 획하 나 성조 하나 방점 하나 틀리 면 5 점 만점 숙제 1 점 씩 깎 이 ㅁ,,,,,,,,,,,,,,
중국어 처음 이 ㄴ 사람 이 들 으면 당연히 익숙 안 하고 전공 에 치이 다,,,,,,,,,,,,,,
잘 가르치 는 것 은 아니 ㄴ데,,,,,,,,,,,,,,
이 교수 님 수업 듣 어 보 ㄴ 적 있 어서 교수 님 성향 알 는 데 이 번 학기 라 학점 잘 주 고 시험 개 꿀 로 나오 ㄴ 듯,,,,,,,,,,,,,,
그것 ㄹ 버티 면 학점 잘 주 시 고 많이 배우 어 가 ㅁ,,,,,,,,,,,,,,
배우 ㄴ 것 도 많 았 고 후회 없 는 선택 이 이 었 음,,,,,,,,,,,,,,
누구 가 보 아도 알 수 있 는 몇 안 되 는 교수 님,,,,,,,,,,,,,,
나 ㄹ 먹 하고 싶 은 것 아니 면 아무튼 후회 없 는 선택,,,,,,,,,,,,,,
왜 수업 을 못 알아먹 음,,,,,,,,,,,,,,
열심히 하 면 얻 어 가 는 것 이 많 으나 대신 진짜 열심히 하 아야 하 ㅁ,,,,,,,,,,,,,,
그리고 뭘 가르치 는지 1 도 모르 겠 어요,,,,,,,,,,,,,,
10 년 만 에 가르치 ㄴ 다 는데 .. 그냥 가르치 는 것 이 없 어요,,,,,,,,,,,,,,
출석 은 종이 돌리 면 자기 학번 적 는 거라 대출 많 음,,,,,,,,,,,,,,
를 받 아서 이 ㄴ지 모르 아도 전년도 에 있 었 다던 무시 무시 하 ㄴ 프로젝트 가 없 었 다,,,,,,,,,,,,,,
대면 은 어 떨 지 모르 겠 는 대 비 대면 강의 로 는 좋 았 네요,,,,,,,,,,,,,,
 정규 수업 만들 든가 그거 없애 놓 고 제대로 안 가르치 ㄴ 상태 에서,,,,,,,,,,,,,,
많이 들 ㄹ 배우 시 어요,,,,,,,,,,,,,,
.. 문과 충 이 ㄴ데 문과 개 무 시 하 ㅁ,,,,,,,,,,,,,,
독학 좋아하 시 면 강추 ....,,,,,,,,,,,,,,
 솔직히 잘 모르 겠 음,,,,,,,,,,,,,,
수업 방식 만 보 면 공부 하 기 에 매우 효율적 이 ㄴ 것 같 지만 교수 님 이 횡설수설 가르치 시 어서 무슨 말 이 ㄴ지 하나 도 모르 ㄴ다,,,,,,,,,,,,,,
아무리 생각하 아 도 이 교수 님 은 누구 ㄴ 가 를 가르치 는 것 이 적합 하 지 않 다고 생각 되 고요,,,,,,,,,,,,,,
의 외로 학점 잘 나오 아서 2 점 드리 ㄹ게요,,,,,,,,,,,,,,
강의 를 잘하 던 말 던 성적 을 채우 어 주 던 말 던 다시 는 이런 인간 만나 고 싶 지 않 다 .. 시대 가 어느 때 ㄴ 대 이런 고 집 불통 막장 꼰대 가 있 는지 매주 아침 마다 싸가지 없 는 노인 네 쌍판 때 기 보 느라 고생 많 았 다,,,,,,,,,,,,,,
이런 줄 모르 았 던 나 를 저주 하고 학점 못 채우 면 안채 우고 말 ㄹ지 다시 는 이 교수 님 의 수업 을 듣 지 않 을 것 이 다,,,,,,,,,,,,,,
이해 를 못하 는 것 은 자신 이 수업 을 못하 는 것 이 아니 라 학생 들 이 노 오력 을 안 하 아 서 그렇 다는 데 처음 에 ㄴ 그 말 듣 고 아 나 의 잘못 이 구나 생각하 았 는데 갈수록 절대 아니 라는 것 을 느끼 었 다,,,,,,,,,,,,,,
월요일 9 시 수업 에 이 수업 이 있 었 다는 것 을 평생 잊 지 못하 ㄹ 듯 나쁘 ㄴ 의 미로 ..,,,,,,,,,,,,,,
올해 가장 후회 하 았 던 일 1 위 디지 공 수강 신청,,,,,,,,,,,,,,
나 가 살 면서 본 교수 중 에 가장 권위적 이 고 가장 꼰대 이 며 가장 인성 이 안 좋 은 교수,,,,,,,,,,,,,,
2 빨리 드랍 ,,,,,,,,,,,,,,
근데 진짜 화내 시 는 것 이 아니 라 무엇 ㄴ가 그런 것 을 뭐 하 라 질문 해라 는 ,,,,,,,,,,,,,,
근데 기분 이 안 나쁘 고 무엇 ㄴ가 웃 김,,,,,,,,,,,,,,
수업 끝나 고 질문 하 러 가 면 왜 질문 하 냐고 뭐 라 하 시 ㅁ,,,,,,,,,,,,,,
시험 성 정 알리 어 달 라고 하 면 그런 것 을 왜 궁금 하 아 하 냐고 하 시 ㅁ,,,,,,,,,,,,,,
전공 출 튀하 고 싶 으면 듣 으시 고,,,,,,,,,,,,,,
교수 님 께서 무겁 ㄴ 정신 건강 에 대하 ㄴ 주제 를 재미있 게 다루 시 어요,,,,,,,,,,,,,,
팀 프로젝트 로 매주 1 번 씩 수업 진행 하 는데 별 효과 없 는 것 같 음,,,,,,,,,,,,,,
암기력 이 딸리 는 사람 은 중간 기말 에 투자 하 는 시간 이 엄청 많 을 것 이 ㅁ,,,,,,,,,,,,,,
대학교 에 입학 하 아서 대학 수업 답 은 수업 을 처음 으로 들 었 다고 생각 하 게 되 ㄴ 수업,,,,,,,,,,,,,,
출 중 하 시 어서 가장 재미있 게 들 었 던 수업 이 었 습니다,,,,,,,,,,,,,,
후배 님 들 무섭 어 하 지 말 고 수업 듣 어 보 시 어요,,,,,,,,,,,,,,
먼저 수 강 한 선배 나 친구 가 있 다면 필기 내용 받 아서 미리 보 고 가 면 수업 이해 에 굉장히 도 움 되 ㅁ,,,,,,,,,,,,,,
그러나 대답 하 지 않 거나 예습 을 안 하 아 서 모르 는 경우 는 패널 티 를 크 게 주심,,,,,,,,,,,,,,
개인적 으로 대학 수업 답 게 열심히 공부 하 ㄴ 몇 안 되 는 과목 중 하나,,,,,,,,,,,,,,
더 말 하 ㄹ 필요 도 없이 얻 어 가 는 것 이 많 은 강의 이 었 습니다,,,,,,,,,,,,,,
"""이번 학기 수업 중 에 유일하 A 를 받 지 못하 ㄴ 강의 지만 "," 가장 얻 은 것 이 많 은 강의 이 ㅂ니다""",,,,,,,,,,,,,,
은 없 었 다고 생각 하 ㅂ니다,,,,,,,,,,,,,,
남 는 것 이 많 은 강의 나 한테 는 명강의 이 었 음,,,,,,,,,,,,,,
숭실 사이버 대 에서 듣 을 수 있 는 대 놓 고 꿀 강의 출 결 클릭 16 번 으로 2 학점 챙기 시 어요,,,,,,,,,,,,,,
그냥 거저 먹 는 과목 이 니 저학년 때 꿀 빨리 어 고 하 지 말 고 아끼 어 놓 았 다가 고 학년 때 듣 는 것 을 추천 하 ㄴ다,,,,,,,,,,,,,,
학업 외 에 도 이것저것 하 ㄹ 것 이 많 은 시기 에 신경 을 안 쓰 고 2 학점 을 거저 줍 어 가 기 에 좋 은 강의 이 ㅂ니다,,,,,,,,,,,,,,
진짜 이것 이 야 말 로 꿀 이 ㅂ니다,,,,,,,,,,,,,,
얼른 꿀 빠 시 고,,,,,,,,,,,,,,
에 도 중급 회계 를 들 으면 전공 으로 인정 안 하 아 주 ㄴ다,,,,,,,,,,,,,,
에 도 회계 과 목 을 전공 으로 인정 안 하 어 주 는 것 이 이 상하 다,,,,,,,,,,,,,,
말하 아 뭐 하 아 강의 평 4,,,,,,,,,,,,,,
"""하지만 내용 과 시험 이 어렵 어 회계학 과 아니 ㄴ 타 아 과 생 이 호기심 에 듣 거나 하 는 것 은 절대 하 지 말 으시 ㅂ쇼 회계 기초 지식 은 회계원 리 "," 재무 회계 면 되 ㅂ니다""",,,,,,,,,,,,,,
그리고 2 학년 과목 이 라서 그렇 ㄴ지 고학 벌 ㄴ 사람 도 있 고 현역 이 ㄴ 학번 도 있 는데 걱정 하 지 말 고 열심히 하 면 그만 하 ㄴ 학점 나오 ㅁ,,,,,,,,,,,,,,
이해 안 되 면 그냥 외 우 셈 수업 중 에 중요 하 다는 식 으로 얘기 하 는 문제 분개 나 이런 것 통채로 외우 어서 숫자 말 ㄴ 바꾸 어서 대입 하 면 되 ㅁ,,,,,,,,,,,,,,
강의 는 일찍 끝내 주 시 고 수업 은 재미있 음,,,,,,,,,,,,,,
진짜 이름 만 들 으면 나이 많 은 교수 님 같 은 데 젊음,,,,,,,,,,,,,,
수업 도중 에 졸리 면 잠깐 자 고 일어나 서 수업 들 으라 하 시 ㅁ,,,,,,,,,,,,,,
학점 을 그냥 먹이 어 주심 쓰 ㄴ 이 는 A + 앙 개 꿀 띠 하지만 이 저 의 중 급수 업 안 하 시 ㄴ다는,,,,,,,,,,,,,,
